Type-Aware?,Library,InFunction,name,line,column,IsFromParameter,HasTypeInfo,InferredType,TypeHint,DocString,MissingTypesOnPath,TypeOutsideOfPackage,Decrease,Increase,FoundType
Yes,safeds,safeds.data.tabular.typing._schema.merge_multiple_schemas.238.4,get_column_type,279,27,No,Yes,Yes,No,No,No,No,-2,+0,['safeds/data/tabular/typing/_schema/Schema']
Yes,safeds,safeds.data.tabular.typing._schema.merge_multiple_schemas.238.4,is_nullable,279,82,No,Yes,Yes,No,No,No,No,-0,+0,['safeds/data/tabular/typing/_column_type/ColumnType']
Yes,safeds,safeds.data.tabular.typing._schema.merge_multiple_schemas.238.4,isinstance,278,23,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.typing._schema.merge_multiple_schemas.238.4,type,278,57,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.typing._schema.merge_multiple_schemas.238.4,get_column_type,278,62,No,Yes,Yes,No,No,No,No,-2,+0,['safeds/data/tabular/typing/_schema/Schema']
Yes,safeds,safeds.data.tabular.typing._schema.merge_multiple_schemas.238.4,RealNumber,289,48,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.typing._schema.merge_multiple_schemas.238.4,isinstance,283,24,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.typing._schema.merge_multiple_schemas.238.4,isinstance,284,28,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.typing._schema.merge_multiple_schemas.238.4,get_column_type,284,39,No,Yes,Yes,No,No,No,No,-2,+0,['safeds/data/tabular/typing/_schema/Schema']
Yes,safeds,safeds.data.tabular.typing._schema.merge_multiple_schemas.238.4,isinstance,286,24,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.typing._schema.merge_multiple_schemas.238.4,isinstance,287,28,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.typing._schema.merge_multiple_schemas.238.4,get_column_type,287,39,No,Yes,Yes,No,No,No,No,-2,+0,['safeds/data/tabular/typing/_schema/Schema']
Yes,safeds,safeds.data.tabular.typing._schema.merge_multiple_schemas.238.4,type,292,48,No,No,Yes,No,No,Yes,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.typing._schema.merge_multiple_schemas.238.4,get_column_type,292,53,No,Yes,Yes,No,No,No,No,-2,+0,['safeds/data/tabular/typing/_schema/Schema']
Yes,safeds,safeds.data.tabular.typing._schema.merge_multiple_schemas.238.4,isinstance,291,23,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.typing._schema.merge_multiple_schemas.238.4,type,295,48,No,No,Yes,No,No,Yes,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.typing._schema.merge_multiple_schemas.238.4,isinstance,294,23,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.typing._schema.merge_multiple_schemas.238.4,get_column_type,294,34,No,Yes,Yes,No,No,No,No,-2,+0,['safeds/data/tabular/typing/_schema/Schema']
Yes,safeds,safeds.data.tabular.typing._schema.merge_multiple_schemas.238.4,Anything,297,44,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.typing._schema.merge_multiple_schemas.238.4,Schema,298,15,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.typing._schema._repr_markdown_.304.4,len,313,11,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.typing._schema._repr_markdown_.304.4,join,316,17,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.typing._schema._repr_markdown_.304.4,format,316,17,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.typing._schema._repr_markdown_.304.4,items,316,60,No,Yes,Yes,No,No,No,No,-0,+0,['safeds/data/tabular/typing/_column_type/ColumnType']
Yes,safeds,safeds.data.tabular.typing._schema._repr_markdown_.304.4,join,317,17,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.typing._schema._repr_markdown_.304.4,join,318,15,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.data.tabular.typing._schema._repr_markdown_.304.4,format,318,15,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.exceptions._data.__init__.19.4,str,24,23,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.exceptions._data.__init__.19.4,join,26,24,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.exceptions._data.__init__.19.4,format,26,24,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.exceptions._data.__init__.19.4,join,26,53,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.exceptions._data.__init__.19.4,join,29,29,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.exceptions._data.__init__.19.4,format,29,29,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.exceptions._data.__init__.19.4,len,28,43,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.exceptions._data.__init__.19.4,__init__,31,8,No,No,No,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.exceptions._data.__init__.19.4,_UnknownColumnNameErrorMessage,31,25,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.exceptions._data.__init__.37.4,__init__,39,8,No,No,No,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.exceptions._data.__init__.37.4,join,40,12,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.exceptions._data.__init__.37.4,format,40,12,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.exceptions._data.__init__.48.4,__init__,50,8,No,No,No,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.exceptions._data.__init__.48.4,join,51,12,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.exceptions._data.__init__.48.4,format,51,12,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.exceptions._data.__init__.66.4,__init__,67,8,No,No,No,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.exceptions._data.__init__.66.4,join,67,25,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.exceptions._data.__init__.66.4,format,67,25,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.exceptions._data.__init__.80.4,__init__,82,12,No,No,No,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.exceptions._data.__init__.80.4,join,82,29,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.exceptions._data.__init__.80.4,format,82,29,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.exceptions._data.__init__.80.4,__init__,84,12,No,No,No,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.exceptions._data.__init__.80.4,join,84,29,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.exceptions._data.__init__.80.4,format,84,29,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.exceptions._data.__init__.80.4,isinstance,81,11,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.exceptions._data.__init__.99.4,__init__,100,8,No,No,No,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.exceptions._data.__init__.99.4,join,100,25,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.exceptions._data.__init__.99.4,format,100,25,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.exceptions._data.__init__.106.4,__init__,107,8,No,No,No,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.exceptions._data.__init__.106.4,join,107,25,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.exceptions._data.__init__.106.4,format,107,25,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.exceptions._data.__init__.113.4,__init__,114,8,No,No,No,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.exceptions._data.__init__.120.4,join,121,23,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.exceptions._data.__init__.120.4,format,121,23,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.exceptions._data.__init__.120.4,__init__,123,8,No,No,No,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.exceptions._data.__init__.120.4,join,124,12,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.exceptions._data.__init__.120.4,format,124,12,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.exceptions._data.__init__.120.4,join,125,28,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.exceptions._data.__init__.132.4,__init__,133,8,No,No,No,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.exceptions._data.__init__.132.4,join,134,12,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.exceptions._data.__init__.132.4,format,134,12,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.exceptions._data.__init__.142.4,__init__,143,8,No,No,No,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.exceptions._data.__init__.142.4,join,143,25,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.exceptions._data.__init__.142.4,format,143,25,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.exceptions._data.__init__.149.4,__init__,150,8,No,No,No,No,No,No,No,-41,+0,['safeds/exceptions/_data/IllegalSchemaModificationError']
Yes,safeds,safeds.exceptions._data.__init__.149.4,join,150,25,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.exceptions._data.__init__.149.4,format,150,25,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.exceptions._data.__init__.156.4,__init__,157,8,No,No,No,No,No,No,No,-41,+0,['safeds/exceptions/_data/IllegalSchemaModificationError']
Yes,safeds,safeds.exceptions._data.__init__.156.4,join,157,25,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.exceptions._data.__init__.156.4,format,157,25,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.exceptions._data.__init__.163.4,__init__,164,8,No,No,No,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.exceptions._data.__init__.163.4,join,164,25,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.exceptions._data.__init__.163.4,format,164,25,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.exceptions._generic.__init__.24.4,ValueError,57,18,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.exceptions._generic.__init__.24.4,ValueError,61,18,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.exceptions._generic.__init__.24.4,isinf,58,40,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.exceptions._generic.__init__.24.4,isinf,59,40,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.exceptions._generic.__init__.24.4,ValueError,64,18,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.exceptions._generic.__init__.24.4,isinf,63,11,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.exceptions._generic.__init__.24.4,isnan,63,28,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.exceptions._generic.__init__.24.4,OpenBound,66,74,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.exceptions._generic.__init__.24.4,float,66,84,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.exceptions._generic.__init__.24.4,OpenBound,67,74,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.exceptions._generic.__init__.24.4,float,67,84,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.exceptions._generic.__init__.24.4,ValueError,70,18,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.exceptions._generic.__init__.24.4,join,72,20,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.exceptions._generic.__init__.24.4,format,72,20,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.exceptions._generic.__init__.24.4,ValueError,78,18,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.exceptions._generic.__init__.24.4,join,80,20,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.exceptions._generic.__init__.24.4,format,80,20,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.exceptions._generic.__init__.24.4,_str_lower_bound,81,47,No,Yes,Yes,No,No,No,No,-0,+0,['safeds/exceptions/_generic/Bound']
Yes,safeds,safeds.exceptions._generic.__init__.24.4,_str_upper_bound,81,82,No,Yes,Yes,No,No,No,No,-0,+0,['safeds/exceptions/_generic/Bound']
Yes,safeds,safeds.exceptions._generic.__init__.24.4,_check_lower_bound,77,13,No,Yes,Yes,No,No,No,No,-0,+0,['safeds/exceptions/_generic/Bound']
Yes,safeds,safeds.exceptions._generic.__init__.24.4,_check_upper_bound,77,57,No,Yes,Yes,No,No,No,No,-0,+0,['safeds/exceptions/_generic/Bound']
Yes,safeds,safeds.exceptions._generic.__init__.24.4,join,85,57,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.exceptions._generic.__init__.24.4,format,85,57,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.exceptions._generic.__init__.24.4,__init__,86,8,No,No,No,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.exceptions._generic.__init__.24.4,join,87,12,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.exceptions._generic.__init__.24.4,format,87,12,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.exceptions._generic.__init__.24.4,_str_lower_bound,87,50,No,Yes,Yes,No,No,No,No,-0,+0,['safeds/exceptions/_generic/Bound']
Yes,safeds,safeds.exceptions._generic.__init__.24.4,_str_upper_bound,87,85,No,Yes,Yes,No,No,No,No,-0,+0,['safeds/exceptions/_generic/Bound']
Yes,safeds,safeds.exceptions._generic.__init__.101.4,ValueError,116,18,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.exceptions._generic.__init__.101.4,isnan,115,11,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.exceptions._generic.__str__.119.4,str,121,15,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.exceptions._generic.__init__.169.4,ValueError,184,18,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.exceptions._generic.__init__.169.4,float,183,20,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.exceptions._generic.__init__.169.4,float,183,46,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.exceptions._generic.__init__.169.4,__init__,185,8,No,No,No,No,No,No,No,-41,+0,['safeds/exceptions/_generic/Bound']
Yes,safeds,safeds.exceptions._generic._str_lower_bound.187.4,join,189,15,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.exceptions._generic._str_lower_bound.187.4,format,189,15,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.exceptions._generic._str_upper_bound.191.4,join,193,15,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.exceptions._generic._str_upper_bound.191.4,format,193,15,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.exceptions._generic.__init__.228.4,__init__,242,8,No,No,No,No,No,No,No,-41,+0,['safeds/exceptions/_generic/Bound']
Yes,safeds,safeds.exceptions._generic.__str__.244.4,__str__,251,19,No,No,No,No,No,No,No,-8,+0,['safeds/exceptions/_generic/Bound']
Yes,safeds,safeds.exceptions._generic.__str__.244.4,float,248,27,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.exceptions._generic.__str__.244.4,float,246,25,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.exceptions._generic._str_lower_bound.253.4,join,255,15,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.exceptions._generic._str_lower_bound.253.4,format,255,15,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.exceptions._generic._str_upper_bound.257.4,join,259,15,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.exceptions._generic._str_upper_bound.257.4,format,259,15,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.exceptions._ml.__init__.11.4,__init__,12,8,No,No,No,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.exceptions._ml.__init__.11.4,join,12,25,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.exceptions._ml.__init__.11.4,format,12,25,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.exceptions._ml.__init__.25.4,__init__,26,8,No,No,No,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.exceptions._ml.__init__.25.4,join,26,25,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.exceptions._ml.__init__.25.4,format,26,25,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.exceptions._ml.__init__.32.4,__init__,33,8,No,No,No,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.exceptions._ml.__init__.46.4,__init__,47,8,No,No,No,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.exceptions._ml.__init__.46.4,join,47,25,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.exceptions._ml.__init__.46.4,format,47,25,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.exceptions._ml.__init__.53.4,__init__,54,8,No,No,No,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.exceptions._ml.__init__.67.4,__init__,68,8,No,No,No,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.exceptions._ml.__init__.67.4,join,68,25,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.exceptions._ml.__init__.67.4,format,68,25,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.exceptions._ml.__init__.74.4,__init__,75,8,No,No,No,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.ml.classical._util_sklearn.fit.19.0,isinstance,43,11,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.ml.classical._util_sklearn.fit.19.0,isinstance,43,53,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.ml.classical._util_sklearn.fit.19.0,set,49,33,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.ml.classical._util_sklearn.fit.19.0,set,49,75,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.ml.classical._util_sklearn.fit.19.0,remove_columns_with_non_numerical_values,50,8,Yes,Yes,Yes,Yes,Yes,No,No,-0,+0,['safeds/data/tabular/containers/_table/Table']
Yes,safeds,safeds.ml.classical._util_sklearn.fit.19.0,NonNumericColumnError,53,14,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.ml.classical._util_sklearn.fit.19.0,str,54,12,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.ml.classical._util_sklearn.fit.19.0,len,52,7,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.ml.classical._util_sklearn.fit.19.0,set,60,35,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.ml.classical._util_sklearn.fit.19.0,set,60,77,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.ml.classical._util_sklearn.fit.19.0,remove_columns_with_missing_values,61,8,Yes,Yes,Yes,Yes,Yes,No,No,-0,+0,['safeds/data/tabular/containers/_table/Table']
Yes,safeds,safeds.ml.classical._util_sklearn.fit.19.0,MissingValuesColumnError,64,14,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.ml.classical._util_sklearn.fit.19.0,str,65,12,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.ml.classical._util_sklearn.fit.19.0,len,63,7,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.ml.classical._util_sklearn.fit.19.0,fit,71,8,Yes,No,No,Yes,Yes,No,Yes,-0,+0,[]
Yes,safeds,safeds.ml.classical._util_sklearn.fit.19.0,LearningError,76,14,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.ml.classical._util_sklearn.fit.19.0,str,76,28,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.ml.classical._util_sklearn.predict.80.0,DatasetContainsTargetError,121,14,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.ml.classical._util_sklearn.predict.80.0,has_column,120,7,Yes,Yes,Yes,Yes,Yes,No,No,-2,+0,['safeds/data/tabular/containers/_table/Table']
Yes,safeds,safeds.ml.classical._util_sklearn.predict.80.0,has_column,122,83,Yes,Yes,Yes,Yes,Yes,No,No,-2,+0,['safeds/data/tabular/containers/_table/Table']
Yes,safeds,safeds.ml.classical._util_sklearn.predict.80.0,DatasetMissesFeaturesError,124,14,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.ml.classical._util_sklearn.predict.80.0,isinstance,125,7,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.ml.classical._util_sklearn.predict.80.0,set,131,33,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.ml.classical._util_sklearn.predict.80.0,keep_only_columns,131,37,Yes,Yes,Yes,Yes,Yes,No,No,-0,+0,['safeds/data/tabular/containers/_table/Table']
Yes,safeds,safeds.ml.classical._util_sklearn.predict.80.0,set,131,94,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.ml.classical._util_sklearn.predict.80.0,remove_columns_with_non_numerical_values,132,8,Yes,Yes,Yes,Yes,Yes,No,No,-0,+0,['safeds/data/tabular/containers/_table/Table']
Yes,safeds,safeds.ml.classical._util_sklearn.predict.80.0,keep_only_columns,132,8,Yes,Yes,Yes,Yes,Yes,No,No,-0,+0,['safeds/data/tabular/containers/_table/Table']
Yes,safeds,safeds.ml.classical._util_sklearn.predict.80.0,NonNumericColumnError,135,14,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.ml.classical._util_sklearn.predict.80.0,str,136,12,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.ml.classical._util_sklearn.predict.80.0,len,134,7,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.ml.classical._util_sklearn.predict.80.0,set,142,35,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.ml.classical._util_sklearn.predict.80.0,keep_only_columns,142,39,Yes,Yes,Yes,Yes,Yes,No,No,-0,+0,['safeds/data/tabular/containers/_table/Table']
Yes,safeds,safeds.ml.classical._util_sklearn.predict.80.0,set,142,96,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.ml.classical._util_sklearn.predict.80.0,remove_columns_with_missing_values,143,8,Yes,Yes,Yes,Yes,Yes,No,No,-0,+0,['safeds/data/tabular/containers/_table/Table']
Yes,safeds,safeds.ml.classical._util_sklearn.predict.80.0,keep_only_columns,143,8,Yes,Yes,Yes,Yes,Yes,No,No,-0,+0,['safeds/data/tabular/containers/_table/Table']
Yes,safeds,safeds.ml.classical._util_sklearn.predict.80.0,MissingValuesColumnError,146,14,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.ml.classical._util_sklearn.predict.80.0,str,147,12,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.ml.classical._util_sklearn.predict.80.0,len,145,7,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.ml.classical._util_sklearn.predict.80.0,keep_only_columns,152,17,Yes,Yes,Yes,Yes,Yes,No,No,-0,+0,['safeds/data/tabular/containers/_table/Table']
Yes,safeds,safeds.ml.classical._util_sklearn.predict.80.0,reset_index,155,17,Yes,Yes,Yes,Yes,Yes,No,No,-0,+0,[]
Yes,safeds,safeds.ml.classical._util_sklearn.predict.80.0,filterwarnings,160,12,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.ml.classical._util_sklearn.predict.80.0,predict,161,38,Yes,No,No,Yes,Yes,No,Yes,-0,+0,[]
Yes,safeds,safeds.ml.classical._util_sklearn.predict.80.0,catch_warnings,159,13,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.ml.classical._util_sklearn.predict.80.0,tag_columns,163,15,No,Yes,Yes,No,No,No,No,-0,+0,['safeds/data/tabular/containers/_table/Table']
Yes,safeds,safeds.ml.classical._util_sklearn.predict.80.0,_from_pandas_dataframe,163,15,No,Yes,Yes,No,No,No,No,-2,+0,['safeds/data/tabular/containers/_table/Table']
Yes,safeds,safeds.ml.classical._util_sklearn.predict.80.0,PredictionError,168,14,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.ml.classical._util_sklearn.predict.80.0,str,168,30,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.ml.classical.classification._ada_boost.__init__.39.4,OutOfBoundsError,48,18,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.ml.classical.classification._ada_boost.__init__.39.4,ClosedBound,51,28,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.ml.classical.classification._ada_boost.__init__.39.4,OutOfBoundsError,54,18,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.ml.classical.classification._ada_boost.__init__.39.4,OpenBound,54,84,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.ml.classical.classification._ada_boost.fit.102.4,_get_sklearn_classifier,131,29,No,Yes,Yes,No,No,No,No,-7,+0,['safeds/ml/classical/classification/_ada_boost/AdaBoost']
Yes,safeds,safeds.ml.classical.classification._ada_boost.fit.102.4,fit,132,8,No,Yes,Yes,No,No,No,No,-8,+0,[]
Yes,safeds,safeds.ml.classical.classification._ada_boost.fit.102.4,AdaBoost,134,17,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.ml.classical.classification._ada_boost.predict.145.4,predict,176,15,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.ml.classical.classification._ada_boost._get_sklearn_classifier.189.4,_get_sklearn_classifier,198,18,No,Yes,Yes,No,No,No,No,-0,+0,['safeds/ml/classical/classification/_classifier/Classifier']
Yes,safeds,safeds.ml.classical.classification._ada_boost._get_sklearn_classifier.189.4,sk_AdaBoostClassifier,199,15,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.ml.classical.classification._classifier.accuracy.93.4,isinstance,112,15,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,safeds,safeds.ml.classical.classification._classifier.accuracy.93.4,isinstance,112,67,No,Yes,Yes,No,No,No,No,-0,+0,[]
